2023-11-06 15:56:57,408 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\CS Unit-I study material\dlscrib.com-pdf-125683683-control-system-engineering-u-a-bakshi-dl_fb81dea40a02459425f7d8715e9b19d8.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.1'
2023-11-06 15:56:57,408 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\exp-3\running program.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,409 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-III\CS_3 - L1.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,410 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\ACS unit 4 (3).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,411 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\acs unit 5(ii).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,411 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\acs unit4(i).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,413 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\BodeAnalysis_CS (1).pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,413 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\CS_PLC.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,414 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\cs\Unit-IV & V\PID PLC_merged.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.4'
2023-11-06 15:56:57,416 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Basic elements of DSP system.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,416 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Circular convolution.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,417 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\CT_PER, CT_APER, DT_PER, DT_APER.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,417 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\DFT.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,418 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\DIT & DIF numericals problem statements.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,418 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\DIT & DIF numericals.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,419 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\FIR and IIR structures.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,420 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\FIR filters - symmetrical & asymmetrical.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,420 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\FIR numericals.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,421 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\IIR numericals.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,421 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Laplace and Z  transform pairs.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,422 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Linear convolution.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,422 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\O&S_FFT_IFFT.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,423 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Sampling Theorem problems.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,423 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\Time domain aliasing.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,424 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\dsp\ZT, LT & FT.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,424 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\C8051F34x.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.6'
2023-11-06 15:56:57,424 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\MA expt 3 PArth Muley PC13.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,426 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\MA5_PC13 _PArth Muley.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,426 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\MA_Assign2_PC41.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,427 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\MA_Expt-1,2_Parth Muley_PC_13.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,428 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\PC13 PArth Muley_MA_6.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,428 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\PC24_SET 1.3.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,429 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ma\PC40_MohitKumar_DivC_MA_Ass.2_Set_1.4.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,431 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\project\pbl.xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,431 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\project\pythonProject\OutputDataStructure.xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,432 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\review paper\TCC.2019.2944916.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,433 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Australia-Tourist-visa-form-1419.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,433 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Baba.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.5'
2023-11-06 15:56:57,434 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Formulae 05-23-2022 21-37-10.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,435 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\formulaes z-transform, Fourier transform.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,435 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Fourier Transform 31-Oct-2020 15-05-13.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,436 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\FT-QB 06-05-2022 22-20-53.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,436 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Vector Diff-QB 06-05-2022 22-21-51.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,437 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Vector Differentiation.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,438 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Vector Int 1-QB 06-05-2022 22-26-40.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,438 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Vector Integration.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,439 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Vector_Diff_QB_Answers.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,440 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\z transform(1) 22-Nov-2020 21-03-33.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,441 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\ttvc\Z transforms-MCQ 12-29-2021 14-15-52.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,441 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\vlsi\Vlsi 1.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.3'
2023-11-06 15:56:57,442 - ERROR - Error getting sheet names from C:\Users\91881\Desktop\study material\vlsi\vlsi_expt1.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,442 - ERROR - Error getting sheet names from C:\Users\91881\Documents\defffihellman.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,443 - ERROR - Error getting sheet names from C:\Users\91881\Documents\DSexpt6 PA21.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,444 - ERROR - Error getting sheet names from C:\Users\91881\Documents\Experiment_No._3-GLCD[1].docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,444 - ERROR - Error getting sheet names from C:\Users\91881\Documents\global_sales.csv.xlsx: Excel xlsx file; not supported
2023-11-06 15:56:57,444 - ERROR - Error getting sheet names from C:\Users\91881\Documents\ns expt 3.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,446 - ERROR - Error getting sheet names from C:\Users\91881\Documents\parthmuley1032201312nsKEylogger.docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,446 - ERROR - Error getting sheet names from C:\Users\91881\Documents\RSA Expt. (1)[1].docx: Unknown ZIP file; not supported
2023-11-06 15:56:57,447 - ERROR - Error getting sheet names from C:\Users\91881\Documents\web dev\12+Rules+to+Learn+to+Code+[2nd+Edition]+2022.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.4'
2023-11-06 15:56:57,447 - ERROR - Error getting sheet names from C:\Users\91881\Documents\web dev\Web+Dev+Syllabus.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.4'
2023-11-06 15:56:57,448 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\0421436.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
2023-11-06 15:56:57,448 - ERROR - Error getting sheet names from C:\Users\91881\Dropbox\My PC (DESKTOP-J3PGU0E)\Downloads\1019712.pdf: Unsupported format, or corrupt file: Expected BOF record; found b'%PDF-1.7'
